feature,label,true_x,true_y
[-0.5082994  -0.5059234  -0.48350385  0.48063022  0.9166667   0.16666667],15,61.254,62.115
[-0.52968836 -0.46977714 -0.51920545  0.36228216  0.9166667   0.16666667],15,61.254,62.115
[-0.5276742  -0.5018689  -0.50821126  0.41795105  0.9166667   0.16666667],15,61.254,62.115
[-0.49543262 -0.5000486  -0.4867643   0.50368255  0.9166667   0.16666667],15,61.254,62.115
[-0.51170874 -0.48620453 -0.5043055   0.4707784   0.9166667   0.16666667],15,61.254,62.115
[-0.5258577  -0.50479233 -0.49808705  0.43753877  0.9166667   0.16666667],15,61.254,62.115
[-0.5270713  -0.4917306  -0.49166438  0.46872526  0.9166667   0.16666667],15,61.254,62.115
[-0.51054496 -0.49376222 -0.5052645   0.42683783  0.9166667   0.16666667],15,61.254,62.115
[-0.5135041  -0.4948758  -0.5144255   0.40984538  0.9166667   0.16666667],15,61.254,62.115
[-0.5075895  -0.49864313 -0.517117    0.4363847   0.9166667   0.16666667],15,61.254,62.115
[-0.53261834 -0.51526463 -0.5040971   0.3777233   0.9166667   0.16666667],15,61.254,62.115
[-0.53782153 -0.52651036 -0.53296155  0.43738204  0.9166667   0.16666667],15,61.254,62.115
[-0.4971092  -0.50389093 -0.4791001   0.46187574  0.9166667   0.16666667],15,61.254,62.115
[-0.5251282  -0.49736872 -0.50823885  0.4521524   0.9166667   0.16666667],15,61.254,62.115
[-0.53332484 -0.5135979  -0.51105857  0.44708434  0.9166667   0.16666667],15,61.254,62.115
[-0.51700246 -0.5318857  -0.5260981   0.57061857  0.9166667   0.16666667],15,61.254,62.115
[-0.5234393  -0.5057921  -0.5110523   0.39831132  0.9166667   0.16666667],15,61.254,62.115
[-0.5159693  -0.52467006 -0.50804067  0.4836636   0.9166667   0.16666667],15,61.254,62.115
[-0.51605004 -0.5022557  -0.5143135   0.48838276  0.9166667   0.16666667],15,61.254,62.115
[-0.529288   -0.51730067 -0.5076264   0.45589533  0.9166667   0.16666667],15,61.254,62.115
[-0.5173937  -0.48487547 -0.47541556  0.44760028  0.9166667   0.16666667],15,61.254,62.115
[-0.52664447 -0.51239276 -0.5050702   0.41096058  0.9166667   0.16666667],15,61.254,62.115
[-0.4886969  -0.48859003 -0.45299664  0.5017637   0.9166667   0.16666667],15,61.254,62.115
[-0.4995907  -0.46283954 -0.44186753  0.49720207  0.9166667   0.16666667],15,61.254,62.115
[-0.51772916 -0.5084317  -0.50660783  0.39124212  0.9166667   0.16666667],15,61.254,62.115
[-0.5226432  -0.5127393  -0.5000195   0.40302122  0.9166667   0.16666667],15,61.254,62.115
[-0.47464254 -0.48179224 -0.46167496  0.42712003  0.9166667   0.16666667],15,61.254,62.115
[-0.51006675 -0.51462543 -0.46403408  0.4708012   0.9166667   0.16666667],15,61.254,62.115
[-0.49311802 -0.50973517 -0.5047764   0.48304614  0.9166667   0.16666667],15,61.254,62.115
[-0.497657   -0.5115326  -0.5160495   0.38227716  0.9166667   0.16666667],15,61.254,62.115
[-0.49826673 -0.49809435 -0.482715    0.42329532  0.9166667   0.16666667],15,61.254,62.115
[-0.5342743  -0.5018805  -0.49773246  0.4422448   0.9166667   0.16666667],15,61.254,62.115
[-0.5239124  -0.505676   -0.5232058   0.40279403  0.9166667   0.16666667],15,61.254,62.115
[-0.49946126 -0.47578812 -0.48861128  0.5288151   0.9166667   0.16666667],15,61.254,62.115
[-0.48774964 -0.48181954 -0.47159186  0.55102193  0.9166667   0.16666667],15,61.254,62.115
[-0.50331146 -0.5137615  -0.46751624  0.3056398   0.9166667   0.16666667],15,61.254,62.115
[-0.5083255  -0.50725913 -0.49783003  0.40117824  0.9166667   0.16666667],15,61.254,62.115
[-0.52424943 -0.5110917  -0.50990677  0.46220055  0.9166667   0.16666667],15,61.254,62.115
[-0.48745793 -0.50494426 -0.47131628  0.41160893  0.9166667   0.16666667],15,61.254,62.115
[-0.51681954 -0.5162239  -0.4909992   0.43424278  0.9166667   0.16666667],15,61.254,62.115
[-0.4909689  -0.49381667 -0.4784796   0.4811621   0.9166667   0.16666667],15,61.254,62.115
[-0.5148292  -0.48954526 -0.49118933  0.3642716   0.9166667   0.16666667],15,61.254,62.115
[-0.51478696 -0.5057555  -0.49422494  0.4593926   0.9166667   0.16666667],15,61.254,62.115
[-0.5239213  -0.50354344 -0.47588626  0.42087314  0.9166667   0.16666667],15,61.254,62.115
[-0.50851834 -0.49499995 -0.50210047  0.38496786  0.9166667   0.16666667],15,61.254,62.115
[-0.53175867 -0.52180946 -0.5185026   0.46506345  0.9166667   0.16666667],15,61.254,62.115
[-0.5020124  -0.5029353  -0.4954895   0.45944214  0.9166667   0.16666667],15,61.254,62.115
[-0.5278485  -0.49315822 -0.4894614   0.44959196  0.9166667   0.16666667],15,61.254,62.115
[-0.5039075  -0.47913784 -0.47941786  0.51187694  0.9166667   0.16666667],15,61.254,62.115
[-0.52647203 -0.49856257 -0.49276018  0.4166108   0.9166667   0.16666667],15,61.254,62.115
[-0.5047903  -0.5020622  -0.50269413  0.47378963  0.9166667   0.16666667],15,61.254,62.115
[-0.5226599  -0.5077715  -0.5017458   0.38626805  0.9166667   0.16666667],15,61.254,62.115
[-0.4889134  -0.5022239  -0.5343158   0.504801    0.9166667   0.16666667],15,61.254,62.115
[-0.5180925  -0.4875098  -0.4999064   0.40899092  0.9166667   0.16666667],15,61.254,62.115
[-0.53361    -0.49477527 -0.4930392   0.44058776  0.9166667   0.16666667],15,61.254,62.115
[-0.50821096 -0.506345   -0.50922716  0.4762366   0.9166667   0.16666667],15,61.254,62.115
[-0.49888366 -0.49349248 -0.5118507   0.5372573   0.9166667   0.16666667],15,61.254,62.115
[-0.51050425 -0.50989735 -0.49785268  0.45894492  0.9166667   0.16666667],15,61.254,62.115
[-0.5181834  -0.48395237 -0.5254462   0.4660165   0.9166667   0.16666667],15,61.254,62.115
[-0.5041065  -0.4893644  -0.48845443  0.45563906  0.9166667   0.16666667],15,61.254,62.115
[-0.49804556 -0.48855802 -0.48296982  0.4917391   0.9166667   0.16666667],15,61.254,62.115
[-0.5144842  -0.48862168 -0.49477482  0.4911174   0.9166667   0.16666667],15,61.254,62.115
[-0.5208913  -0.51588744 -0.5095881   0.43491405  0.9166667   0.16666667],15,61.254,62.115
[-0.46823984 -0.50365895 -0.54342425  0.5959953   0.9166667   0.16666667],15,61.254,62.115
[-0.49046206 -0.4943059  -0.48706746  0.4190751   0.9166667   0.16666667],15,61.254,62.115
[-0.48982346 -0.5126742  -0.48897904  0.4825936   0.9166667   0.16666667],15,61.254,62.115
[-0.50374883 -0.4969083  -0.50180686  0.4317164   0.9166667   0.16666667],15,61.254,62.115
[-0.5006824  -0.50893366 -0.49300295  0.48677778  0.9166667   0.16666667],15,61.254,62.115
[-0.47779012 -0.5050087  -0.47981226  0.48283467  0.9166667   0.16666667],15,61.254,62.115
[-0.5064329  -0.5030942  -0.49711516  0.47424698  0.9166667   0.16666667],15,61.254,62.115
[-0.51253927 -0.5125321  -0.50663227  0.47032475  0.9166667   0.16666667],15,61.254,62.115
[-0.52574474 -0.51050675 -0.4815171   0.39885464  0.9166667   0.16666667],15,61.254,62.115
[-0.5178279  -0.5046538  -0.5033519   0.4140603   0.9166667   0.16666667],15,61.254,62.115
[-0.5105074  -0.5074198  -0.51378846  0.47328812  0.9166667   0.16666667],15,61.254,62.115
[-0.49576393 -0.49934947 -0.46094173  0.49750262  0.9166667   0.16666667],15,61.254,62.115
[-0.48253456 -0.48801172 -0.4875308   0.4239308   0.9166667   0.16666667],15,61.254,62.115
[-0.51493216 -0.49232054 -0.5209385   0.48963845  0.9166667   0.16666667],15,61.254,62.115
[-0.5259735  -0.5117149  -0.50883174  0.41918975  0.9166667   0.16666667],15,61.254,62.115
[-0.4730385  -0.4726799  -0.5038678   0.4372549   0.9166667   0.16666667],15,61.254,62.115
[-0.54048973 -0.49751174 -0.5135645   0.4262508   0.9166667   0.16666667],15,61.254,62.115
[-0.49956346 -0.49340692 -0.49028024  0.33008763  0.9166667   0.16666667],15,61.254,62.115
[-0.52184945 -0.50454557 -0.5092644   0.4315889   0.9166667   0.16666667],15,61.254,62.115
[-0.50769925 -0.5243334  -0.5145262   0.4534845   0.9166667   0.16666667],15,61.254,62.115
[-0.49681482 -0.4924896  -0.46811882  0.5135409   0.9166667   0.16666667],15,61.254,62.115
[-0.51323426 -0.50523454 -0.4910737   0.4576653   0.9166667   0.16666667],15,61.254,62.115
[-0.5272868  -0.49659264 -0.4959566   0.39977977  0.9166667   0.16666667],15,61.254,62.115
[-0.49246868 -0.48992032 -0.50878876  0.46309483  0.9166667   0.16666667],15,61.254,62.115
[-0.52230704 -0.5078947  -0.51731575  0.39193302  0.9166667   0.16666667],15,61.254,62.115
[-0.5256362  -0.4941927  -0.4928596   0.46343997  0.9166667   0.16666667],15,61.254,62.115
[-0.52336043 -0.5178092  -0.50853145  0.4633539   0.9166667   0.16666667],15,61.254,62.115
[-0.50708276 -0.48877123 -0.483871    0.33838797  0.9166667   0.16666667],15,61.254,62.115
[-0.5107784  -0.50212985 -0.50306225  0.37769216  0.9166667   0.16666667],15,61.254,62.115
[-0.52949643 -0.5074834  -0.5099957   0.4166953   0.9166667   0.16666667],15,61.254,62.115
[-0.51501197 -0.5159714  -0.49538746  0.4942405   0.9166667   0.16666667],15,61.254,62.115
[-0.49958712 -0.51261985 -0.5041493   0.37155744  0.9166667   0.16666667],15,61.254,62.115
[-0.48700073 -0.48907232 -0.47342876  0.4016747   0.9166667   0.16666667],15,61.254,62.115
[-0.51586235 -0.5180884  -0.49536023  0.51499635  0.9166667   0.16666667],15,61.254,62.115
[-0.503778   -0.48941508 -0.49087828  0.3839593   0.9166667   0.16666667],15,61.254,62.115
[-0.5112868  -0.5184873  -0.50657713  0.38384438  0.9166667   0.16666667],15,61.254,62.115
[-0.5254526  -0.51167786 -0.5279294   0.37421048  0.9166667   0.16666667],15,61.254,62.115
[-0.5058538  -0.49913195 -0.48918578  0.4097455   0.9166667   0.16666667],15,61.254,62.115
[-0.5129511  -0.4950296  -0.50048053  0.42974427  0.9166667   0.16666667],15,61.254,62.115
[-0.5225124  -0.5112828  -0.49659532  0.47791505  0.9166667   0.16666667],15,61.254,62.115
[-0.50228834 -0.51775026 -0.49839047  0.5705294   0.9166667   0.16666667],15,61.254,62.115
[-0.5347813  -0.5235909  -0.500443    0.31115013  0.9166667   0.16666667],15,61.254,62.115
[-0.49932894 -0.5102511  -0.4963249   0.48867184  0.9166667   0.16666667],15,61.254,62.115
[-0.5246581  -0.5109737  -0.48929682  0.498832    0.9166667   0.16666667],15,61.254,62.115
[-0.5310281  -0.5095766  -0.49640146  0.4187947   0.9166667   0.16666667],15,61.254,62.115
[-0.49875182 -0.49740997 -0.47852656  0.5212079   0.9166667   0.16666667],15,61.254,62.115
[-0.51135474 -0.49712652 -0.4758976   0.47112572  0.9166667   0.16666667],15,61.254,62.115
[-0.50949925 -0.50029165 -0.49634758  0.34849107  0.9166667   0.16666667],15,61.254,62.115
[-0.5132514  -0.50022686 -0.49497423  0.4044939   0.9166667   0.16666667],15,61.254,62.115
[-0.49221683 -0.5114519  -0.46920612  0.41692194  0.9166667   0.16666667],15,61.254,62.115
[-0.49252728 -0.4922528  -0.48481157  0.45366275  0.9166667   0.16666667],15,61.254,62.115
[-0.5212299  -0.5115616  -0.48836532  0.49841163  0.9166667   0.16666667],15,61.254,62.115
[-0.49667415 -0.49951026 -0.4746014   0.48911458  0.9166667   0.16666667],15,61.254,62.115
[-0.52186435 -0.5052453  -0.49659508  0.45190942  0.9166667   0.16666667],15,61.254,62.115
[-0.51403177 -0.4881766  -0.5214306   0.44888198  0.9166667   0.16666667],15,61.254,62.115
[-0.5175851  -0.5149013  -0.5153303   0.44280162  0.9166667   0.16666667],15,61.254,62.115
[-0.5026314  -0.50146383 -0.4866024   0.52530074  0.9166667   0.16666667],15,61.254,62.115
[-0.495681   -0.5143071  -0.48683202  0.48049837  0.9166667   0.16666667],15,61.254,62.115
[-0.52706575 -0.50909    -0.52921444  0.3693183   0.9166667   0.16666667],15,61.254,62.115
[-0.5491342  -0.4929637  -0.50339276  0.47976202  0.9166667   0.16666667],15,61.254,62.115
[-0.50371754 -0.4919072  -0.4915661   0.45302194  0.9166667   0.16666667],15,61.254,62.115
[-0.51378673 -0.4989681  -0.5078277   0.42428994  0.9166667   0.16666667],15,61.254,62.115
[-0.51153845 -0.4918476  -0.49944362  0.40850955  0.9166667   0.16666667],15,61.254,62.115
[-0.52602565 -0.48411044 -0.48735124  0.4573833   0.9166667   0.16666667],15,61.254,62.115
[-0.5112295  -0.50990367 -0.49929094  0.5135293   0.9166667   0.16666667],15,61.254,62.115
[-0.50765187 -0.5221431  -0.47741008  0.44734046  0.9166667   0.16666667],15,61.254,62.115
[-0.49087125 -0.49215922 -0.4967274   0.4033797   0.9166667   0.16666667],15,61.254,62.115
[-0.5247606  -0.5070495  -0.52528197  0.40104187  0.9166667   0.16666667],15,61.254,62.115
[-0.51321244 -0.51295096 -0.49358755  0.45597813  0.9166667   0.16666667],15,61.254,62.115
[-0.512548   -0.48865983 -0.50905687  0.43575212  0.9166667   0.16666667],15,61.254,62.115
[-0.5196797  -0.49145073 -0.5099355   0.41315493  0.9166667   0.16666667],15,61.254,62.115
[-0.50538385 -0.5060714  -0.50205666  0.4085916   0.9166667   0.16666667],15,61.254,62.115
[-0.50817937 -0.48810136 -0.49204937  0.4521494   0.9166667   0.16666667],15,61.254,62.115
[-0.5000502  -0.4782648  -0.4689101   0.481724    0.9166667   0.16666667],15,61.254,62.115
[-0.51049685 -0.49975538 -0.51283854  0.50877494  0.9166667   0.16666667],15,61.254,62.115
[-0.5129449  -0.51064074 -0.5028875   0.44076645  0.9166667   0.16666667],15,61.254,62.115
[-0.5107636  -0.4892834  -0.5091051   0.49775663  0.9166667   0.16666667],15,61.254,62.115
[-0.5321385  -0.51439065 -0.5068656   0.4742822   0.9166667   0.16666667],15,61.254,62.115
[-0.48989516 -0.50118226 -0.49327776  0.59756386  0.9166667   0.16666667],15,61.254,62.115
[-0.4951992  -0.46466073 -0.47149172  0.4465269   0.9166667   0.16666667],15,61.254,62.115
[-0.5194496  -0.51994777 -0.5179434   0.40310824  0.9166667   0.16666667],15,61.254,62.115
[-0.51334864 -0.53770643 -0.496195    0.23489194  0.9166667   0.16666667],15,61.254,62.115
[-0.4881931  -0.4859211  -0.46753883  0.482374    0.9166667   0.16666667],15,61.254,62.115
[-0.5030059  -0.502502   -0.49327797  0.49045023  0.9166667   0.16666667],15,61.254,62.115
[-0.5156942  -0.46689856 -0.49285057  0.4715717   0.9166667   0.16666667],15,61.254,62.115
[-0.51551783 -0.5037095  -0.4899917   0.43433452  0.9166667   0.16666667],15,61.254,62.115
[-0.5111724  -0.50717384 -0.49256477  0.40474606  0.9166667   0.16666667],15,61.254,62.115
[-0.5029302  -0.49163747 -0.48368716  0.46188635  0.9166667   0.16666667],15,61.254,62.115
[-0.52327126 -0.48748952 -0.46169552  0.42761797  0.9166667   0.16666667],15,61.254,62.115
[-0.52396894 -0.50845367 -0.49597374  0.49625048  0.9166667   0.16666667],15,61.254,62.115
[-0.505766   -0.49658057 -0.4799272   0.42871022  0.9166667   0.16666667],15,61.254,62.115
[-0.52676654 -0.5139488  -0.5063766   0.38759288  0.9166667   0.16666667],15,61.254,62.115
[-0.51620483 -0.48268747 -0.49779955  0.37772346  0.9166667   0.16666667],15,61.254,62.115
[-0.5294126  -0.53025794 -0.4926325   0.4831392   0.9166667   0.16666667],15,61.254,62.115
[-0.4981621  -0.50787586 -0.5008708   0.49247807  0.9166667   0.16666667],15,61.254,62.115
[-0.5270216  -0.49314138 -0.49863997  0.3456386   0.9166667   0.16666667],15,61.254,62.115
[-0.51101387 -0.4887254  -0.505942    0.48885965  0.9166667   0.16666667],15,61.254,62.115
[-0.5155222  -0.48690003 -0.51234186  0.44049492  0.9166667   0.16666667],15,61.254,62.115
[-0.5146773  -0.5428166  -0.5086399   0.53747964  0.9166667   0.16666667],15,61.254,62.115
[-0.52226377 -0.5151888  -0.5019362   0.37784302  0.9166667   0.16666667],15,61.254,62.115
[-0.5024786  -0.49782294 -0.48490232  0.4077527   0.9166667   0.16666667],15,61.254,62.115
[-0.5203701  -0.4972608  -0.4954095   0.47812364  0.9166667   0.16666667],15,61.254,62.115
[-0.5078609  -0.5074745  -0.49994153  0.45181945  0.9166667   0.16666667],15,61.254,62.115
[-0.53094786 -0.50929743 -0.5313469   0.4224817   0.9166667   0.16666667],15,61.254,62.115
[-0.5037568  -0.5046305  -0.4911686   0.37488285  0.9166667   0.16666667],15,61.254,62.115
[-0.5202984  -0.51249814 -0.5093771   0.431758    0.9166667   0.16666667],15,61.254,62.115
[-0.5188278  -0.5048837  -0.50897354  0.432506    0.9166667   0.16666667],15,61.254,62.115
[-0.5194673  -0.50950825 -0.50373137  0.41411918  0.9166667   0.16666667],15,61.254,62.115
[-0.51543677 -0.50235426 -0.49707186  0.38866714  0.9166667   0.16666667],15,61.254,62.115
[-0.5097079  -0.49590045 -0.51319164  0.5282183   0.9166667   0.16666667],15,61.254,62.115
[-0.5162824  -0.50005066 -0.5197417   0.5020734   0.9166667   0.16666667],15,61.254,62.115
[-0.5087027  -0.51320124 -0.5124367   0.43191653  0.9166667   0.16666667],15,61.254,62.115
[-0.51157427 -0.48667133 -0.5283246   0.42920107  0.9166667   0.16666667],15,61.254,62.115
[-0.5228014  -0.5071135  -0.49602443  0.44662696  0.9166667   0.16666667],15,61.254,62.115
[-0.5205985  -0.49734366 -0.48002017  0.45046836  0.9166667   0.16666667],15,61.254,62.115
[-0.51677626 -0.51028043 -0.5021899   0.39073005  0.9166667   0.16666667],15,61.254,62.115
[-0.510868   -0.5143523  -0.5080609   0.45118922  0.9166667   0.16666667],15,61.254,62.115
[-0.49639133 -0.4713501  -0.48556325  0.511845    0.9166667   0.16666667],15,61.254,62.115
[-0.5352546  -0.5078603  -0.5048843   0.39257258  0.9166667   0.16666667],15,61.254,62.115
[-0.5142367  -0.5056384  -0.48680034  0.40957403  0.9166667   0.16666667],15,61.254,62.115
[-0.52281094 -0.48280242 -0.47608107  0.47520992  0.9166667   0.16666667],15,61.254,62.115
[-0.51311946 -0.5054959  -0.46370262  0.45963198  0.9166667   0.16666667],15,61.254,62.115
[-0.5170742  -0.5136569  -0.5163825   0.35356548  0.9166667   0.16666667],15,61.254,62.115
[-0.50445914 -0.49859866 -0.4668529   0.24631241  0.9166667   0.16666667],15,61.254,62.115
[-0.50901586 -0.4924203  -0.50680363  0.39685348  0.9166667   0.16666667],15,61.254,62.115
[-0.54295987 -0.5171759  -0.5202865   0.4679557   0.9166667   0.16666667],15,61.254,62.115
[-0.48528317 -0.50216    -0.4835266   0.47747403  0.9166667   0.16666667],15,61.254,62.115
[-0.48391923 -0.46211088 -0.45555863  0.4308593   0.9166667   0.16666667],15,61.254,62.115
[-0.52648467 -0.48867697 -0.49291894  0.4297153   0.9166667   0.16666667],15,61.254,62.115
[-0.52137434 -0.5178873  -0.5069523   0.4465254   0.9166667   0.16666667],15,61.254,62.115
[-0.5109423  -0.5103344  -0.49596676  0.40908065  0.9166667   0.16666667],15,61.254,62.115
[-0.51214206 -0.47998476 -0.48820537  0.44919944  0.9166667   0.16666667],15,61.254,62.115
[-0.51634616 -0.5094087  -0.50511855  0.3911409   0.9166667   0.16666667],15,61.254,62.115
[-0.5139852  -0.51455766 -0.5168397   0.46775448  0.9166667   0.16666667],15,61.254,62.115
[-0.5117141  -0.505194   -0.5042878   0.48887584  0.9166667   0.16666667],15,61.254,62.115
[-0.51314336 -0.50236446 -0.48355544  0.4572902   0.9166667   0.16666667],15,61.254,62.115
[-0.5050087  -0.49768087 -0.4749944   0.47637343  0.9166667   0.16666667],15,61.254,62.115
[-0.50014484 -0.49506035 -0.47887072  0.4530394   0.9166667   0.16666667],15,61.254,62.115
[-0.5226472  -0.50636786 -0.5002146   0.49054414  0.9166667   0.16666667],15,61.254,62.115
[-0.48639172 -0.49258745 -0.47025415  0.50191647  0.9166667   0.16666667],15,61.254,62.115
[-0.49490497 -0.4727474  -0.4718307   0.421725    0.9166667   0.16666667],15,61.254,62.115
[-0.4973634  -0.4854797  -0.49777025  0.343737    0.9166667   0.16666667],15,61.254,62.115
[-0.5176939  -0.5027307  -0.48950517  0.36639342  0.9166667   0.16666667],15,61.254,62.115
[-0.4957253  -0.49224788 -0.47905907  0.48627946  0.9166667   0.16666667],15,61.254,62.115
[-0.49988604 -0.51274365 -0.5066079   0.5122294   0.9166667   0.16666667],15,61.254,62.115
[-0.52117    -0.5058097  -0.50144607  0.39763483  0.9166667   0.16666667],15,61.254,62.115
[-0.46627632 -0.4906704  -0.50795764  0.49681416  0.9166667   0.16666667],15,61.254,62.115
[-0.52189523 -0.4878783  -0.50340635  0.46341905  0.9166667   0.16666667],15,61.254,62.115
[-0.51894975 -0.5129023  -0.5198843   0.39820164  0.9166667   0.16666667],15,61.254,62.115
[-0.5193194  -0.51959157 -0.500356    0.3359736   0.9166667   0.16666667],15,61.254,62.115
[-0.5260102  -0.4986913  -0.49315402  0.48711506  0.9166667   0.16666667],15,61.254,62.115
[-0.5255975  -0.50542885 -0.5108173   0.4656128   0.9166667   0.16666667],15,61.254,62.115
